order_id,customer_id,product_id,order_date,quantity,discount_pct,gross_revenue_gbp,net_revenue_gbp,status
ORD-000299,CUST-01940,PROD-0072,2024-11-17,1,0.022,61.63,60.27,Completed
ORD-000300,CUST-01739,PROD-0051,2026-06-16,3,0.095,1344.09,1216.4,Completed
ORD-000301,CUST-01045,PROD-0040,2026-03-23,1,0.072,177.22,164.46,Completed
ORD-000302,CUST-01714,PROD-0054,2026-04-13,1,0.099,371.57,334.78,Completed
ORD-000303,CUST-01144,PROD-0022,2026-07-17,1,0.055,32.49,30.7,Completed
ORD-000304,CUST-00972,PROD-0032,2026-04-05,1,0.083,304.48,279.21,Completed
ORD-000305,CUST-00397,PROD-0068,2026-01-03,1,0.042,477.41,457.36,Completed
ORD-000306,CUST-00112,PROD-0020,2025-10-12,1,0.05,146.24,138.93,Completed
ORD-000307,CUST-00860,PROD-0048,2024-04-09,2,0.042,177.76,170.29,Completed
ORD-000308,CUST-01517,PROD-0071,2025-10-27,1,0.113,419.06,371.71,Cancelled
ORD-000309,CUST-02011,PROD-0032,2025-09-26,1,0.028,304.48,295.95,Refunded
ORD-000310,CUST-01071,PROD-0019,2026-01-28,7,0.001,2170.7,2168.53,Completed
ORD-000311,CUST-00847,PROD-0061,2025-11-12,1,0.101,459.1,412.73,Cancelled
ORD-000312,CUST-01770,PROD-0077,2026-06-20,1,0.02,129.88,127.28,Completed
ORD-000313,CUST-00600,PROD-0039,2025-05-24,1,0.003,253.83,253.07,Completed
ORD-000314,CUST-01071,PROD-0009,2026-04-13,1,0.047,460.82,439.16,Completed
ORD-000315,CUST-01578,PROD-0071,2026-07-15,1,0.09,419.06,381.34,Completed
ORD-000316,CUST-01530,PROD-0005,2025-02-25,2,0.045,566.24,540.76,Completed
ORD-000317,CUST-02187,PROD-0008,2026-05-14,2,0.06,708.86,666.33,Completed
ORD-000318,CUST-00550,PROD-0050,2025-09-06,2,0.058,420.04,395.68,Completed
ORD-000319,CUST-00299,PROD-0077,2024-09-04,1,0.039,129.88,124.81,Completed
ORD-000320,CUST-01118,PROD-0028,2026-05-29,1,0.032,108.59,105.12,Cancelled
ORD-000321,CUST-00281,PROD-0067,2025-12-18,1,0.005,478.33,475.94,Completed
ORD-000322,CUST-00451,PROD-0040,2026-07-07,1,0.02,177.22,173.68,Completed
ORD-000323,CUST-00118,PROD-0004,2025-11-28,1,0.069,257.4,239.64,Completed
ORD-000324,CUST-01921,PROD-0019,2026-05-29,1,0.014,310.1,305.76,Completed
ORD-000325,CUST-00460,PROD-0026,2026-04-15,1,0.086,197.11,180.16,Completed
ORD-000326,CUST-02167,PROD-0003,2026-01-09,1,0.105,281.07,251.56,Completed
ORD-000327,CUST-01565,PROD-0067,2026-06-02,1,0.003,478.33,476.9,Completed
ORD-000328,CUST-00619,PROD-0054,2025-09-25,2,0.043,743.14,711.18,Cancelled
ORD-000329,CUST-01217,PROD-0053,2026-07-11,1,0.041,477.84,458.25,Cancelled
ORD-000330,CUST-02051,PROD-0037,2026-05-26,2,0.064,266.66,249.59,Completed
ORD-000331,CUST-02079,PROD-0021,2026-04-29,1,0.015,451.82,445.04,Refunded
ORD-000332,CUST-02175,PROD-0070,2026-05-23,2,0.015,666.74,656.74,Completed
ORD-000333,CUST-01038,PROD-0055,2025-10-27,1,0.051,58.05,55.09,Completed
ORD-000334,CUST-00461,PROD-0031,2024-08-27,1,0.029,163.91,159.16,Completed
ORD-000335,CUST-00221,PROD-0057,2026-05-19,1,0.036,486.6,469.08,Completed
ORD-000336,CUST-01530,PROD-0065,2025-01-24,1,0.117,178.75,157.84,Completed
ORD-000337,CUST-01798,PROD-0042,2025-04-05,1,0.124,284.8,249.48,Completed
ORD-000338,CUST-00342,PROD-0077,2025-04-21,2,0.019,259.76,254.82,Completed
ORD-000339,CUST-02192,PROD-0058,2026-03-30,1,0.014,482.69,475.93,Completed
ORD-000340,CUST-00992,PROD-0070,2025-09-10,1,0.005,333.37,331.7,Refunded
ORD-000341,CUST-00239,PROD-0031,2026-07-25,2,0.03,327.82,317.99,Completed
ORD-000342,CUST-00024,PROD-0027,2025-01-19,1,0.002,185.27,184.9,Completed
ORD-000343,CUST-00159,PROD-0038,2026-07-20,4,0.007,979.68,972.82,Completed
ORD-000344,CUST-02013,PROD-0019,2026-07-23,1,0.019,310.1,304.21,Completed
ORD-000345,CUST-00184,PROD-0031,2026-02-14,4,0.069,655.64,610.4,Completed
ORD-000346,CUST-01059,PROD-0061,2025-07-19,2,0.008,918.2,910.85,Completed
ORD-000347,CUST-00447,PROD-0065,2025-10-04,2,0.091,357.5,324.97,Completed
ORD-000348,CUST-01849,PROD-0057,2026-01-28,2,0.015,973.2,958.6,Completed
ORD-000349,CUST-01689,PROD-0047,2025-07-30,1,0.099,398.52,359.07,Completed
ORD-000350,CUST-02145,PROD-0056,2026-04-16,1,0.086,231.72,211.79,Completed
ORD-000351,CUST-01924,PROD-0054,2025-11-02,1,0.043,371.57,355.59,Completed
ORD-000352,CUST-00863,PROD-0021,2026-03-24,2,0.011,903.64,893.7,Refunded
ORD-000353,CUST-00538,PROD-0047,2026-03-18,1,0.073,398.52,369.43,Completed
ORD-000354,CUST-00525,PROD-0056,2026-05-13,2,0.035,463.44,447.22,Completed
ORD-000355,CUST-00148,PROD-0012,2026-05-06,2,0.08,989.44,910.28,Completed
ORD-000356,CUST-00119,PROD-0010,2026-07-01,3,0.109,689.22,614.1,Completed
ORD-000357,CUST-00743,PROD-0069,2025-12-18,3,0.011,161.55,159.77,Cancelled
ORD-000358,CUST-00818,PROD-0057,2026-07-09,1,0.012,486.6,480.76,Completed
ORD-000359,CUST-00454,PROD-0053,2026-07-29,1,0.04,477.84,458.73,Completed
ORD-000360,CUST-01291,PROD-0079,2025-11-28,2,0.058,949.66,894.58,Completed
ORD-000361,CUST-01562,PROD-0019,2026-04-08,3,0.028,930.3,904.25,Completed
ORD-000362,CUST-00890,PROD-0013,2026-07-15,2,0.012,86.5,85.46,Completed
ORD-000363,CUST-00342,PROD-0053,2026-03-03,1,0.107,477.84,426.71,Completed
ORD-000364,CUST-00805,PROD-0039,2025-12-19,5,0.021,1269.15,1242.5,Completed
ORD-000365,CUST-00004,PROD-0005,2025-08-18,1,0.025,283.12,276.04,Completed
ORD-000366,CUST-00149,PROD-0010,2026-03-30,2,0.04,459.48,441.1,Completed
ORD-000367,CUST-01688,PROD-0056,2025-07-23,2,0.014,463.44,456.95,Completed
ORD-000368,CUST-00415,PROD-0044,2026-07-09,1,0.02,478.6,469.03,Cancelled
ORD-000369,CUST-00351,PROD-0010,2026-06-27,5,0.025,1148.7,1119.98,Completed
ORD-000370,CUST-01064,PROD-0005,2025-04-01,3,0.031,849.36,823.03,Completed
ORD-000371,CUST-02166,PROD-0048,2026-01-13,2,0.028,177.76,172.78,Completed
ORD-000372,CUST-00966,PROD-0057,2025-12-26,2,0.063,973.2,911.89,Completed
ORD-000373,CUST-02111,PROD-0067,2025-07-12,3,0.09,1434.99,1305.84,Completed
ORD-000374,CUST-00596,PROD-0063,2026-06-21,1,0.05,469.36,445.89,Completed
ORD-000375,CUST-02101,PROD-0029,2026-01-10,1,0.051,462.49,438.9,Completed
ORD-000376,CUST-00062,PROD-0004,2024-10-31,1,0.005,257.4,256.11,Cancelled
ORD-000377,CUST-00213,PROD-0015,2026-02-17,4,0.034,781.28,754.72,Completed
ORD-000378,CUST-02112,PROD-0025,2026-02-20,3,0.019,355.23,348.48,Completed
ORD-000379,CUST-01973,PROD-0040,2025-10-05,1,0.026,177.22,172.61,Completed
ORD-000380,CUST-01783,PROD-0033,2026-01-18,2,0.06,216.16,203.19,Cancelled
ORD-000381,CUST-00721,PROD-0022,2026-03-18,2,0.023,64.98,63.49,Completed
ORD-000382,CUST-02131,PROD-0072,2025-08-20,3,0.009,184.89,183.23,Cancelled
ORD-000383,CUST-01511,PROD-0042,2026-04-03,3,0.104,854.4,765.54,Completed
ORD-000384,CUST-01441,PROD-0062,2026-06-22,4,0.094,1899.56,1721.0,Completed
ORD-000385,CUST-00535,PROD-0010,2025-07-08,2,0.016,459.48,452.13,Completed
ORD-000386,CUST-01687,PROD-0003,2026-04-11,2,0.051,562.14,533.47,Completed
ORD-000387,CUST-01577,PROD-0012,2025-08-04,4,0.081,1978.88,1818.59,Completed
ORD-000388,CUST-01561,PROD-0029,2026-05-23,2,0.066,924.98,863.93,Completed
ORD-000389,CUST-00812,PROD-0038,2025-01-08,1,0.04,244.92,235.12,Completed
ORD-000390,CUST-01203,PROD-0042,2026-07-25,1,0.045,284.8,271.98,Completed
ORD-000391,CUST-01955,PROD-0050,2025-04-21,1,0.026,210.02,204.56,Cancelled
ORD-000392,CUST-00922,PROD-0070,2026-04-28,3,0.168,1000.11,832.09,Completed
ORD-000393,CUST-01013,PROD-0021,2026-06-29,1,0.016,451.82,444.59,Completed
ORD-000394,CUST-00699,PROD-0041,2026-07-24,3,0.012,78.51,77.57,Cancelled
ORD-000395,CUST-01797,PROD-0009,2026-07-29,1,0.013,460.82,454.83,Cancelled
ORD-000396,CUST-01184,PROD-0050,2026-07-02,1,0.016,210.02,206.66,Completed
ORD-000397,CUST-01906,PROD-0070,2024-11-30,4,0.058,1333.48,1256.14,Cancelled
ORD-000398,CUST-01029,PROD-0009,2025-03-17,1,0.023,460.82,450.22,Completed
ORD-000399,CUST-02110,PROD-0061,2025-10-27,1,0.002,459.1,458.18,Completed
ORD-000400,CUST-00011,PROD-0030,2026-03-31,3,0.012,834.36,824.35,Completed
ORD-000401,CUST-00475,PROD-0005,2026-06-23,4,0.027,1132.48,1101.9,Completed
ORD-000402,CUST-01382,PROD-0002,2026-03-31,1,0.016,481.78,474.07,Completed
ORD-000403,CUST-00111,PROD-0017,2026-05-14,1,0.1,318.37,286.53,Completed
ORD-000404,CUST-00314,PROD-0040,2025-02-16,1,0.009,177.22,175.63,Completed
ORD-000405,CUST-00365,PROD-0061,2026-05-28,2,0.066,918.2,857.6,Completed
ORD-000406,CUST-00807,PROD-0038,2026-05-24,1,0.063,244.92,229.49,Completed
ORD-000407,CUST-01040,PROD-0015,2025-09-12,2,0.026,390.64,380.48,Completed
ORD-000408,CUST-01189,PROD-0045,2024-11-13,1,0.003,291.04,290.17,Cancelled
ORD-000409,CUST-01440,PROD-0076,2026-07-11,5,0.03,1796.55,1742.65,Completed
ORD-000410,CUST-02102,PROD-0080,2025-12-03,1,0.068,217.74,202.93,Completed
ORD-000411,CUST-00305,PROD-0008,2026-04-12,1,0.14,354.43,304.81,Completed
ORD-000412,CUST-00256,PROD-0079,2025-07-18,1,0.097,474.83,428.77,Cancelled
ORD-000413,CUST-01413,PROD-0043,2026-02-28,2,0.052,191.1,181.16,Completed
ORD-000414,CUST-01926,PROD-0074,2026-07-29,2,0.177,592.88,487.94,Completed
ORD-000415,CUST-01062,PROD-0012,2026-05-01,1,0.037,494.72,476.42,Completed
ORD-000416,CUST-00636,PROD-0052,2026-01-10,2,0.054,305.46,288.97,Completed
ORD-000417,CUST-02105,PROD-0019,2025-05-02,1,0.049,310.1,294.91,Completed
ORD-000418,CUST-00855,PROD-0033,2026-05-27,2,0.006,216.16,214.86,Completed
ORD-000419,CUST-00042,PROD-0061,2026-04-19,2,0.041,918.2,880.55,Completed
ORD-000420,CUST-00124,PROD-0064,2026-03-11,3,0.03,1318.56,1279.0,Completed
ORD-000421,CUST-00794,PROD-0051,2026-05-18,1,0.025,448.03,436.83,Completed
ORD-000422,CUST-01657,PROD-0059,2026-04-15,1,0.029,362.91,352.39,Completed
ORD-000423,CUST-00422,PROD-0050,2024-10-11,1,0.052,210.02,199.1,Completed
ORD-000424,CUST-02155,PROD-0015,2025-11-08,1,0.013,195.32,192.78,Refunded
ORD-000425,CUST-00753,PROD-0026,2025-11-14,2,0.006,394.22,391.85,Cancelled
ORD-000426,CUST-00975,PROD-0004,2026-03-05,2,0.045,514.8,491.63,Completed
ORD-000427,CUST-01867,PROD-0066,2026-07-26,3,0.006,1100.22,1093.62,Completed
ORD-000428,CUST-01216,PROD-0063,2026-07-28,1,0.091,469.36,426.65,Completed
ORD-000429,CUST-01455,PROD-0036,2026-06-23,2,0.014,505.1,498.03,Completed
ORD-000430,CUST-00151,PROD-0061,2025-12-16,1,0.038,459.1,441.65,Completed
ORD-000431,CUST-01246,PROD-0044,2025-10-15,2,0.027,957.2,931.36,Cancelled
ORD-000432,CUST-00882,PROD-0075,2025-08-09,1,0.066,224.25,209.45,Completed
ORD-000433,CUST-01042,PROD-0075,2026-01-04,3,0.03,672.75,652.57,Completed
ORD-000434,CUST-00377,PROD-0060,2025-09-02,1,0.069,86.6,80.62,Completed
ORD-000435,CUST-01296,PROD-0034,2026-03-04,2,0.118,988.84,872.16,Completed
ORD-000436,CUST-01192,PROD-0013,2025-01-20,2,0.06,86.5,81.31,Completed
ORD-000437,CUST-01014,PROD-0007,2026-04-11,1,0.043,346.79,331.88,Completed
ORD-000438,CUST-01205,PROD-0001,2026-01-21,1,0.142,325.81,279.54,Completed
ORD-000439,CUST-00475,PROD-0045,2026-01-30,1,0.067,291.04,271.54,Completed
ORD-000440,CUST-01803,PROD-0055,2026-05-13,2,0.014,116.1,114.47,Completed
ORD-000441,CUST-00855,PROD-0034,2026-07-02,2,0.037,988.84,952.25,Completed
ORD-000442,CUST-01173,PROD-0004,2026-07-13,3,0.025,772.2,752.9,Completed
ORD-000443,CUST-01021,PROD-0030,2026-01-22,5,0.054,1390.6,1315.51,Completed
ORD-000444,CUST-00490,PROD-0076,2026-03-11,3,0.087,1077.93,984.15,Completed
ORD-000445,CUST-01723,PROD-0002,2024-10-29,1,0.046,481.78,459.62,Completed
ORD-000446,CUST-00818,PROD-0079,2026-06-13,2,0.006,949.66,943.96,Completed
ORD-000447,CUST-00401,PROD-0035,2025-08-07,4,0.092,1746.92,1586.2,Completed
ORD-000448,CUST-00647,PROD-0026,2025-08-19,1,0.041,197.11,189.03,Completed
ORD-000449,CUST-00556,PROD-0037,2026-03-14,2,0.016,266.66,262.39,Completed
ORD-000450,CUST-00096,PROD-0054,2026-05-07,2,0.068,743.14,692.61,Completed
ORD-000451,CUST-01779,PROD-0022,2024-12-03,1,0.039,32.49,31.22,Completed
ORD-000452,CUST-01967,PROD-0020,2025-08-30,1,0.028,146.24,142.15,Completed
ORD-000453,CUST-00111,PROD-0056,2026-07-16,2,0.043,463.44,443.51,Completed
ORD-000454,CUST-02168,PROD-0003,2026-06-09,3,0.048,843.21,802.74,Completed
ORD-000455,CUST-01302,PROD-0013,2025-09-19,3,0.004,129.75,129.23,Completed
ORD-000456,CUST-01220,PROD-0076,2025-02-03,1,0.001,359.31,358.95,Completed
ORD-000457,CUST-01195,PROD-0028,2026-03-26,3,0.012,325.77,321.86,Completed
ORD-000458,CUST-01593,PROD-0053,2025-07-26,2,0.03,955.68,927.01,Completed
ORD-000459,CUST-00213,PROD-0080,2025-07-02,4,0.033,870.96,842.22,Completed
ORD-000460,CUST-00465,PROD-0034,2026-01-12,3,0.033,1483.26,1434.31,Completed
ORD-000461,CUST-00797,PROD-0059,2026-07-04,2,0.015,725.82,714.93,Completed
ORD-000462,CUST-01378,PROD-0038,2025-12-09,1,0.004,244.92,243.94,Completed
ORD-000463,CUST-01298,PROD-0076,2025-08-14,4,0.07,1437.24,1336.63,Completed
ORD-000464,CUST-00196,PROD-0050,2026-03-04,1,0.024,210.02,204.98,Cancelled
ORD-000465,CUST-01532,PROD-0048,2025-01-15,2,0.02,177.76,174.2,Completed
ORD-000466,CUST-00199,PROD-0066,2024-10-31,4,0.077,1466.96,1354.0,Completed
ORD-000467,CUST-00570,PROD-0078,2024-12-12,1,0.013,246.81,243.6,Completed
ORD-000468,CUST-00423,PROD-0004,2024-12-17,1,0.045,257.4,245.82,Completed
ORD-000469,CUST-01133,PROD-0021,2024-08-27,3,0.071,1355.46,1259.22,Refunded
ORD-000470,CUST-01406,PROD-0031,2025-12-27,1,0.145,163.91,140.14,Completed
ORD-000471,CUST-01069,PROD-0061,2026-07-30,1,0.008,459.1,455.43,Completed
ORD-000472,CUST-00554,PROD-0045,2025-03-27,1,0.02,291.04,285.22,Completed
ORD-000473,CUST-00244,PROD-0009,2025-08-10,4,0.049,1843.28,1752.96,Completed
ORD-000474,CUST-00178,PROD-0078,2026-06-13,1,0.045,246.81,235.7,Completed
ORD-000475,CUST-01339,PROD-0018,2026-03-01,3,0.002,1231.92,1229.46,Completed
ORD-000476,CUST-00144,PROD-0030,2024-09-17,1,0.016,278.12,273.67,Completed
ORD-000477,CUST-01041,PROD-0074,2025-10-31,10,0.02,2964.4,2905.11,Completed
ORD-000478,CUST-00740,PROD-0008,2025-10-11,1,0.029,354.43,344.15,Completed
ORD-000479,CUST-01618,PROD-0021,2025-11-11,1,0.002,451.82,450.92,Refunded
ORD-000480,CUST-01190,PROD-0033,2026-07-08,2,0.016,216.16,212.7,Completed
ORD-000481,CUST-00692,PROD-0026,2025-08-16,1,0.038,197.11,189.62,Completed
ORD-000482,CUST-01414,PROD-0049,2025-12-09,3,0.017,864.24,849.55,Completed
ORD-000483,CUST-01540,PROD-0076,2026-01-11,1,0.052,359.31,340.63,Completed
ORD-000484,CUST-01089,PROD-0043,2025-01-11,2,0.001,191.1,190.91,Completed
ORD-000485,CUST-00486,PROD-0078,2026-02-02,2,0.012,493.62,487.7,Completed
ORD-000486,CUST-02062,PROD-0001,2026-04-25,2,0.072,651.62,604.7,Completed
ORD-000487,CUST-01284,PROD-0061,2025-02-02,1,0.017,459.1,451.3,Completed
ORD-000488,CUST-01356,PROD-0028,2026-02-17,1,0.015,108.59,106.96,Completed
ORD-000489,CUST-00974,PROD-0036,2026-05-16,1,0.036,252.55,243.46,Cancelled
ORD-000490,CUST-00821,PROD-0009,2025-05-13,2,0.023,921.64,900.44,Completed
ORD-000491,CUST-00487,PROD-0056,2025-11-17,1,0.122,231.72,203.45,Completed
ORD-000492,CUST-00126,PROD-0022,2024-07-17,5,0.03,162.45,157.58,Completed
ORD-000493,CUST-00111,PROD-0041,2026-05-03,3,0.06,78.51,73.8,Completed
ORD-000494,CUST-01890,PROD-0027,2025-12-26,3,0.058,555.81,523.57,Completed
ORD-000495,CUST-01760,PROD-0054,2026-05-15,2,0.035,743.14,717.13,Completed
ORD-000496,CUST-01020,PROD-0030,2026-07-25,1,0.059,278.12,261.71,Completed
ORD-000497,CUST-01393,PROD-0065,2026-07-08,2,0.008,357.5,354.64,Completed
ORD-000498,CUST-00336,PROD-0044,2026-04-17,3,0.013,1435.8,1417.13,Completed
ORD-000499,CUST-00958,PROD-0023,2025-09-10,1,0.124,406.13,355.77,Completed
ORD-000500,CUST-01161,PROD-0043,2024-09-02,1,0.051,95.55,90.68,Completed
ORD-000501,CUST-00973,PROD-0033,2026-07-04,1,0.064,108.08,101.16,Completed
ORD-000502,CUST-02048,PROD-0060,2025-12-20,1,0.023,86.6,84.61,Refunded
ORD-000503,CUST-01991,PROD-0046,2025-05-06,2,0.066,955.98,892.89,Completed
ORD-000504,CUST-00339,PROD-0024,2025-04-09,2,0.003,341.48,340.46,Cancelled
ORD-000505,CUST-01443,PROD-0071,2024-11-23,1,0.037,419.06,403.55,Completed
ORD-000506,CUST-00410,PROD-0014,2026-03-16,1,0.011,246.13,243.42,Completed
ORD-000507,CUST-00368,PROD-0038,2026-04-30,1,0.072,244.92,227.29,Completed
ORD-000508,CUST-00873,PROD-0033,2025-03-14,1,0.012,108.08,106.78,Completed
ORD-000509,CUST-01759,PROD-0020,2026-05-27,2,0.055,292.48,276.39,Completed
ORD-000510,CUST-00004,PROD-0016,2026-05-17,2,0.074,575.46,532.88,Completed
ORD-000511,CUST-02011,PROD-0020,2026-03-02,2,0.008,292.48,290.14,Completed
ORD-000512,CUST-00634,PROD-0063,2026-07-29,2,0.086,938.72,857.99,Completed
ORD-000513,CUST-00339,PROD-0039,2025-01-05,3,0.033,761.49,736.36,Completed
ORD-000514,CUST-00223,PROD-0052,2026-04-30,2,0.003,305.46,304.54,Completed
ORD-000515,CUST-01640,PROD-0031,2026-06-16,1,0.038,163.91,157.68,Completed
ORD-000516,CUST-00551,PROD-0002,2025-12-15,4,0.127,1927.12,1682.38,Completed
ORD-000517,CUST-02191,PROD-0043,2024-12-08,2,0.05,191.1,181.54,Completed
ORD-000518,CUST-00298,PROD-0038,2026-06-14,2,0.084,489.84,448.69,Completed
ORD-000519,CUST-02064,PROD-0019,2026-07-10,1,0.018,310.1,304.52,Completed
ORD-000520,CUST-00478,PROD-0036,2025-12-16,2,0.021,505.1,494.49,Cancelled
ORD-000521,CUST-00774,PROD-0020,2026-07-17,4,0.02,584.96,573.26,Completed
ORD-000522,CUST-01529,PROD-0041,2026-06-04,1,0.035,26.17,25.25,Completed
ORD-000523,CUST-02194,PROD-0005,2025-03-09,1,0.024,283.12,276.33,Completed
ORD-000524,CUST-00300,PROD-0020,2026-02-20,2,0.139,292.48,251.83,Completed
ORD-000525,CUST-01193,PROD-0033,2024-10-02,4,0.09,432.32,393.41,Completed
ORD-000526,CUST-00640,PROD-0001,2026-07-27,1,0.039,325.81,313.1,Completed
ORD-000527,CUST-01361,PROD-0051,2026-06-17,1,0.064,448.03,419.36,Completed
ORD-000528,CUST-00861,PROD-0018,2026-01-30,1,0.016,410.64,404.07,Completed
ORD-000529,CUST-00189,PROD-0026,2026-07-06,1,0.076,197.11,182.13,Completed
ORD-000530,CUST-01517,PROD-0064,2026-04-07,3,0.034,1318.56,1273.73,Completed
ORD-000531,CUST-02048,PROD-0018,2026-01-08,4,0.038,1642.56,1580.14,Cancelled
ORD-000532,CUST-00773,PROD-0077,2024-11-07,2,0.067,259.76,242.36,Completed
ORD-000533,CUST-01198,PROD-0049,2025-07-24,1,0.03,288.08,279.44,Completed
ORD-000534,CUST-01787,PROD-0043,2025-08-14,1,0.067,95.55,89.15,Refunded
ORD-000535,CUST-01792,PROD-0075,2026-04-09,1,0.073,224.25,207.88,Cancelled
ORD-000536,CUST-00136,PROD-0021,2026-07-25,3,0.036,1355.46,1306.66,Completed
ORD-000537,CUST-00334,PROD-0036,2026-07-15,2,0.093,505.1,458.13,Cancelled
ORD-000538,CUST-01565,PROD-0037,2025-06-02,1,0.048,133.33,126.93,Completed
ORD-000539,CUST-00097,PROD-0067,2026-07-24,1,0.098,478.33,431.45,Completed
ORD-000540,CUST-02027,PROD-0048,2026-07-30,1,0.119,88.88,78.3,Completed
ORD-000541,CUST-01240,PROD-0050,2026-05-24,2,0.056,420.04,396.52,Completed
ORD-000542,CUST-02056,PROD-0025,2026-02-07,7,0.001,828.87,828.04,Refunded
ORD-000543,CUST-00547,PROD-0018,2025-08-29,2,0.045,821.28,784.32,Completed
ORD-000544,CUST-02052,PROD-0071,2025-09-29,1,0.019,419.06,411.1,Completed
ORD-000545,CUST-01141,PROD-0014,2026-07-07,3,0.043,738.39,706.64,Completed
ORD-000546,CUST-01123,PROD-0053,2026-01-15,2,0.005,955.68,950.9,Cancelled
ORD-000547,CUST-00029,PROD-0049,2026-06-20,4,0.095,1152.32,1042.85,Completed
ORD-000548,CUST-00808,PROD-0019,2026-05-31,1,0.024,310.1,302.66,Cancelled
ORD-000549,CUST-01157,PROD-0069,2026-04-25,9,0.039,484.65,465.75,Completed
ORD-000550,CUST-01805,PROD-0061,2025-11-10,1,0.133,459.1,398.04,Completed
ORD-000551,CUST-01580,PROD-0047,2026-03-20,1,0.094,398.52,361.06,Completed
ORD-000552,CUST-00417,PROD-0002,2025-12-05,1,0.01,481.78,476.96,Completed
ORD-000553,CUST-01075,PROD-0015,2026-02-18,1,0.045,195.32,186.53,Completed
ORD-000554,CUST-00101,PROD-0025,2024-10-08,2,0.059,236.82,222.85,Completed
ORD-000555,CUST-01911,PROD-0076,2024-03-17,1,0.085,359.31,328.77,Completed
ORD-000556,CUST-01112,PROD-0021,2026-02-01,1,0.005,451.82,449.56,Completed
ORD-000557,CUST-01075,PROD-0067,2025-12-07,1,0.09,478.33,435.28,Completed
ORD-000558,CUST-01265,PROD-0036,2026-06-29,1,0.031,252.55,244.72,Completed
ORD-000559,CUST-00563,PROD-0058,2025-08-07,3,0.109,1448.07,1290.23,Cancelled
ORD-000560,CUST-01288,PROD-0005,2025-11-02,4,0.029,1132.48,1099.64,Completed
ORD-000561,CUST-00405,PROD-0030,2026-06-19,4,0.006,1112.48,1105.81,Completed
ORD-000562,CUST-02081,PROD-0077,2025-08-01,4,0.06,519.52,488.35,Completed
ORD-000563,CUST-01020,PROD-0024,2026-07-01,1,0.019,170.74,167.5,Completed
ORD-000564,CUST-00346,PROD-0074,2026-05-10,1,0.026,296.44,288.73,Completed
ORD-000565,CUST-00216,PROD-0058,2026-07-20,5,0.007,2413.45,2396.56,Completed
ORD-000566,CUST-00397,PROD-0062,2025-12-18,4,0.026,1899.56,1850.17,Completed
ORD-000567,CUST-01946,PROD-0060,2026-07-22,1,0.007,86.6,85.99,Completed
ORD-000568,CUST-01409,PROD-0039,2026-04-11,1,0.058,253.83,239.11,Completed
ORD-000569,CUST-01776,PROD-0037,2026-06-30,3,0.123,399.99,350.79,Completed
ORD-000570,CUST-00249,PROD-0072,2026-03-13,1,0.05,61.63,58.55,Completed
ORD-000571,CUST-01860,PROD-0011,2024-06-10,3,0.021,445.68,436.32,Completed
ORD-000572,CUST-00701,PROD-0025,2026-06-11,2,0.035,236.82,228.53,Completed
ORD-000573,CUST-00355,PROD-0038,2026-05-17,1,0.004,244.92,243.94,Completed
ORD-000574,CUST-01102,PROD-0024,2025-09-22,2,0.027,341.48,332.26,Refunded
ORD-000575,CUST-00771,PROD-0075,2024-12-05,1,0.01,224.25,222.01,Completed
ORD-000576,CUST-00200,PROD-0046,2025-11-08,3,0.023,1433.97,1400.99,Cancelled
ORD-000577,CUST-02016,PROD-0071,2025-05-15,1,0.08,419.06,385.54,Completed
ORD-000578,CUST-01702,PROD-0042,2025-11-21,3,0.017,854.4,839.88,Completed
ORD-000579,CUST-00390,PROD-0006,2025-08-16,1,0.088,311.01,283.64,Completed
ORD-000580,CUST-00682,PROD-0045,2026-01-21,1,0.026,291.04,283.47,Completed
ORD-000581,CUST-01679,PROD-0080,2026-06-16,1,0.097,217.74,196.62,Cancelled
ORD-000582,CUST-01189,PROD-0044,2025-02-19,2,0.004,957.2,953.37,Completed
ORD-000583,CUST-02177,PROD-0038,2026-02-11,1,0.013,244.92,241.74,Completed
ORD-000584,CUST-02089,PROD-0034,2025-02-17,3,0.025,1483.26,1446.18,Completed
ORD-000585,CUST-00457,PROD-0030,2025-06-07,1,0.121,278.12,244.47,Cancelled
ORD-000586,CUST-02099,PROD-0066,2025-07-30,3,0.025,1100.22,1072.71,Completed
ORD-000587,CUST-00443,PROD-0041,2026-07-01,1,0.002,26.17,26.12,Completed
ORD-000588,CUST-01060,PROD-0010,2026-07-05,7,0.004,1608.18,1601.75,Completed
ORD-000589,CUST-00538,PROD-0004,2025-03-27,1,0.013,257.4,254.05,Cancelled
ORD-000590,CUST-01831,PROD-0003,2026-02-26,1,0.12,281.07,247.34,Completed
ORD-000591,CUST-00943,PROD-0032,2026-03-04,1,0.068,304.48,283.78,Cancelled
ORD-000592,CUST-02143,PROD-0079,2026-07-23,3,0.007,1424.49,1414.52,Completed
ORD-000593,CUST-01526,PROD-0049,2025-07-23,1,0.073,288.08,267.05,Completed
ORD-000594,CUST-00894,PROD-0006,2025-12-06,2,0.022,622.02,608.34,Completed
ORD-000595,CUST-00046,PROD-0032,2025-06-02,1,0.032,304.48,294.74,Completed
ORD-000596,CUST-00008,PROD-0010,2026-01-13,1,0.089,229.74,209.29,Completed
ORD-000597,CUST-00538,PROD-0009,2026-04-04,3,0.049,1382.46,1314.72,Completed
